universe;isin;name;ticker;group;missing_fields;preferred_method;mode;priority_score;status
ACTION;NL0014332678;JDE PEET'S;;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL00150000S7;CABKA;CABKA.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL00150001S5;THE KINGFISH COMPANY;KING;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL00150002Q7;VIVORYON THERAPEUTICS N.V.;VVY.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL00150006R6;CTP NV;CTPNV.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL00150006Z9;AZERION;AZRN.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015000D50;NX FILTRATION N.V.;NXFIL.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015000GX8;ENVIPCO;ENVI.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015000HT4;ONWARD MEDICAL;ONWD.BR;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015000K93;EUROCOMMERCIAL PROPERTIES;ECMPA.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015000N33;ARISTON HOLDING;ARIS.MI;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015000YE1;TME PHARMA;ALTME.PA;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015001BF4;REFUELS N.V.;REFL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015001HZ9;PET SERVICE HOLDING N.V.;ALPET.PA;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015001OJ9;MFE B;MFEB.MI;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015001W49;PLUXEE;PLX.PA;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015002AG2;EBUSCO HOLDING N.V.;EBUS.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015002AH0;HAVAS;;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015002E73;PRYME N.V.;PRYME;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015002IE0;AVANTIUM;AVTX.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015002K83;HAVAS;HAVAS.AS;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015002K91;ADEC INNOVATIONS;MLADE;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015268814;MPC ENERGY SOLUTIONS N.V.;MPCES;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NL0015435975;CAMPARI;CPR.MI;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003021909;ABG SUNDAL COLLIER HOLDING;ABG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003025009;VOSS VEKSEL- OG LANDMANDSBANK;VVL.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003033102;KONGSBERG AUTOMOTIVE;KOA.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003049405;NEKKAR;NKR.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003053308;SCANA;SCANA.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003058109;NORDIC HALIBUT AS;NOHAL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003067902;HEXAGON COMPOSITES;HEX.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003078107;AF GRUPPEN;AFG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003078800;TGS ASA;TGS.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003079709;KITRON;KIT.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003080608;SOLSTAD OFFSHORE;SOFF.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003087603;BYGGMA;BMA;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003097503;AKVA GROUP;AKVA.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003110603;BONHEUR;BONHR.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003117202;REACH SUBSEA;REACH.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003399909;ODFJELL SER. A;ODF.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003572802;ARENDALS FOSSEKOMPANI;AFK.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003679102;NRC GROUP;NRC.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0003921009;DNO;DNO.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0004288200;GYLDENDAL;GYL.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0004822503;ATEA;ATEA.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0004913609;GOODTECH;GOD.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0005806802;VEIDEKKE;VEI.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006000603;SOGN SPAREBANK;SOGN.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006000801;SPBK1 NORD-NORGE;NONG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006000900;SPAREBANKEN VEST;SBNOR.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006001007;ROGALAND SPAREBANK;ROGS.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006001601;AURSKOG SPAREBANK;AURG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006001809;SKUE SPAREBANK;SKUE.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006001908;MELHUS SPAREBANK;MELG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006222009;SPAREBANKEN ØST;SPOG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006390301;SPAREBANK 1 SMN;MING.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0006390400;SPBK1 RINGERIKE;RING.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010000045;PHOTOCURE;PHO.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010001118;ITERA;ITERA.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010012636;HØLAND OG SETSKOG;HSPG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010014632;ARCTICZYMES TECHNOLOGIES;AZT.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010015175;CYVIZ AS;CYVIZ;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010029804;SPBK1 HELGELAND;HELG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010040611;OTELLO CORPORATION;OTEC.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010073489;AUSTEVOLL SEAFOOD;AUSS.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010078850;CAMBI ASA;CAMBI;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010081235;NEL;NEL.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010098247;STRONGPOINT;STRO.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010159684;MEDISTIM;MEDI.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010187032;MAGNORA;MGN.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010196140;NORWEGIAN AIR SHUTTLE;NAS.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010205966;NAVAMEDIC;NAVA.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010209331;PROTECTOR FORSIKRING;PROT.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010215684;AKASTOR;AKAST.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010257728;HAVILA SHIPPING;HAVI.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010263023;EIDESVIK OFFSHORE;EIOF.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010285562;SPBK1 ØSTFOLD AKER;SOAG.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010358484;ELECTROMAGNETIC GEOSERVICES;VOIM.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010359433;JÆREN SPAREBANK;JAREN.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010360019;NORAM DRILLING AS;NORAM;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010360266;BOUVET;BOUV.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010365521;GRIEG SEAFOOD;GSF.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010379266;BLUENORD ASA;BNOR.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010397581;PARETO BANK;PARB.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010405780;LYTIX BIOPHARMA ASA;LYTIX;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
ACTION;NO0010466022;POLARIS MEDIA;POL.OL;FUNDAMENTALS;per_ttm_yf|per_forward_yf|pb|ev_ebit|roe_api|roa|fcf_yield|dette_ebitda|marge_ebit|marge_nette|croiss_ca_3y|croiss_eps_3y;YFINANCE_BULK_INFO_THEN_FALLBACK;BULK;126;PENDING
